region,source,title
Tamil Nadu,Thanthi TV,CM Vijay Order | Strict order to officials - CM Vijay action
Tamil Nadu,Thanthi TV,High Court | Dhruva Natchathiram | When will the pole star release? High Court action order
Tamil Nadu,Thanthi TV,"BREAKING || ""No more middlemen..."" is an action announcement"
Tamil Nadu,Thanthi TV,Court | Children | 3 girls sex case - Accused sentenced to death
Tamil Nadu,Thanthi TV,"BREAKING || ""Should be sealed.."" - Chennai High Court action order"
Tamil Nadu,Thanthi TV,Kanyakumari | Tamil Nadu Government | The Tamil Nadu government has also extended it for one year
Tamil Nadu,Thanthi TV,"Manickam Tagore | Congress ""We will quickly hit those who are angry.."" Manikam Tagore is in action"
Tamil Nadu,Thanthi TV,"IUML | TVK | ""We are in the alliance only"" IUML leader said"
Tamil Nadu,Thanthi TV,"MDMK | Durai Vaiko | ""Forced to contest on a different party symbol"" - said Durai Vaiko furiously"
Tamil Nadu,Thanthi TV,"ADMK | VCK | EPS | ""This question should be asked to the AIADMK..."" - said Thirumavalavan suddenly"
Tamil Nadu,Thanthi TV,"""Why can't I be in AIADMK?"" SP Velumani question"
Tamil Nadu,Thanthi TV,"""Elections will always come. But who is going to win? Manikam Tagore attacks."
Tamil Nadu,Thanthi TV,SP Velumani| ``I don't need a position that is not given to them..'' - Velumani
Tamil Nadu,Thanthi TV,"Vishal | ""CM Vijay.. Darling.. Only the position has changed.."" Vishal is proud on the stage"
Tamil Nadu,Thanthi TV,"DVAC | Sub-Registrar Office | 2nd action in one month - money seizure, 3 people caught"
Tamil Nadu,Thanthi TV,Recovery of bodies of young men and women from hanging - investigation
Tamil Nadu,Thanthi TV,🔴LIVE : Weapon Character || Sixth MLA Resignation - Political Change? Horse Bargain?(29.06.2026)
Tamil Nadu,Thanthi TV,PM Modi | Mojtaba Khamenei Iran | Iran Supreme Leader Mojtaba Khamenei's letter to PM Modi
Tamil Nadu,Thanthi TV,"The dead body of the love couple lying hanging - 17-year-old girl, what happened to the young man... Was it manslaughter?"
Tamil Nadu,Thanthi TV,DIG | Smuggling Dr*gs by Sea? DIG who went into action himself.. Action raid in the sea
Tamil Nadu,Thanthi TV,Vaiko | A single question asked - a suddenly tense Vigo at the pressmeet
Tamil Nadu,Thanthi TV,Kancheepuram | Saveetha Hospital | Liver Transplantation for 2-Savitha Hospital Achievement
Tamil Nadu,Thanthi TV,"MLA Premalatha paid a surprise visit to the government hospital to ""make the place clean""."
Tamil Nadu,Thanthi TV,Tea Time News || These are the people who terrorized Chennai in one night... The police arrested them swiftly
Tamil Nadu,Thanthi TV,Masked thief robs Rajasthan cell phone shop - Shock value of stolen cell phones
Tamil Nadu,Thanthi TV,Masked thief who ransacked Rajasthan cell phone shop - Shocking value of stolen cell phones
Tamil Nadu,Thanthi TV,Tea Time News | Hunt targeting men.. Porn videos leaked.. 28 women caught
Tamil Nadu,Thanthi TV,"Bike | Petrol | Delhi | ""No more petrol bikes.. Are you going to buy a new car? Look at this"
Tamil Nadu,Thanthi TV,"Earthquake | Twin earthquakes.. 1,500 lives lost"
Tamil Nadu,Thanthi TV,Israel Lebanon Attack | Israeli army officer killed in Lebanon attack | A crying mother
Tamil Nadu,Thanthi TV,Russia | China | China-Russia landed together
Tamil Nadu,Thanthi TV,"Donald Trump | ""100% tax for European countries?"" - Trump's warning"
Karnataka,Prajavani,VIDEO: How to fill SIR application? What documents are required?
Karnataka,Prajavani,Allegation of cross voting: Belur MLA Suresh Aane swears in Dharmasthala
Karnataka,Prajavani,"20th place in name of government official: Duddu at home, gold hoard"
Karnataka,Prajavani,"Ettinhole: Khandre appeals to the Center to pay the cost of ₹ 4,708 crore in JJM"
Karnataka,Prajavani,CJP protest enters 11th day: Sonam Wangchuk's health worsens
Karnataka,Prajavani,Major movies to hit OTT this week are..
Karnataka,Prajavani,Does 'mutton' mean goat meat? The real story behind the name is…
Karnataka,Prajavani,Recapture of Memories: K.T. Interview with Shivprasad
Karnataka,Prajavani,Modi's 'silence' on Ram Mandir 'looting' is a direct attack on people's faith: Congress
Karnataka,Prajavani,Deposit 1 paise to account under PM Kisan Yojana: See mobile message Dangada Kutamba
Karnataka,Prajavani,Soon release of 'mobile app' for soil testing: Shivraj Singh Chauhan
Karnataka,Prajavani,"After Ketan's death, tourists flocked to see Lohagarh Fort: Video"
Karnataka,Prajavani,"Support for evidence-based, transparent SIR: Cabinet"
Karnataka,Prajavani,False information about Operation Sindhur: disclaimer notice against Rajnath
Karnataka,Prajavani,Vinaya Kulkarni appeals: 'Criminal acts are rare among Karnataka politicians'
Karnataka,Udayavani,An uproar among Nepali youths for taking photos in front of Vidhana Soudha; Four arrested
Karnataka,Udayavani,"Bidar, Kalaburagi drinking water project: Khandre appeals to Minister of Water Power"
Karnataka,Udayavani,The director went to court against the ``Parashakti'' production company to pay the outstanding amount
Karnataka,Udayavani,Two leopards spotted in the same tree in Muthodi Sanctuary
Karnataka,Udayavani,Shashank Singh: FIR filed against Punjab Kings batter Shashank Singh
Karnataka,Udayavani,Lawrence announced his decision to stand for Trichy by-election from TVK
Karnataka,Udayavani,WhatsApp: What is a Username? WhatsApp introduced a new feature
Karnataka,Udayavani,"Shimoga: Fire incident at Union Bank; Burn computer, records!"
Karnataka,Udayavani,"""Lightning glory of SM Krishna Road - Road becoming a tourist destination"
Karnataka,Udayavani,I'm Not the Guilty: Out on July 3
Karnataka,Kannada Prabha,Injustice to BJP MLAs in Bengaluru development fund allocation: Opposition leader Ashok outraged against CM Shivakumar
Karnataka,Kannada Prabha,Thief enters mobile shop wearing Modi mask: Smartphone worth ₹5 lakh stolen; See CCTV footage!
Karnataka,Kannada Prabha,General Dheeraj Seth took over as India's 31st Army Chief!
Karnataka,Kannada Prabha,"""It's only two minutes"": Man forced to have sex in car; The young woman who made the video!"
Karnataka,Kannada Prabha,Allegation of false information to Parliament about the death of Indian soldiers: Congress disclaimer notice against Defense Minister Rajnath Singh
Karnataka,Kannada Prabha,Shoe throwing case: My family was insulted; Pradeep Eshwar tears in front of Siddaramaiah!
Karnataka,Kannada Prabha,"Ettinhole project: Rs 4,708 crore in JJM. Eshwar Khandre appeals to the center to bear the cost"
Karnataka,Kannada Prabha,Shimoga: Newlywed commits suicide within two months of marriage; The reason is a mystery!
Karnataka,Kannada Prabha,Mangalore: Rescue of 6 fishermen from the sinking boat caught in a storm in the sea! Video
Karnataka,Kannada Prabha,"No room for protest, lobbying: The High Command's decision on cabinet expansion is final"
Karnataka,Kannada Prabha,"'I did not cross vote, kaya wacha manasa worked for BJP': MLA HK Suresh Pharman in Dharamsthala"
Karnataka,Kannada Prabha,"Apex Bank, KMF Chairman's break for DK? Siddaramaiah's 'Kai' High Command has surrendered to the faction..?"
Karnataka,Kannada Prabha,"There are 18 MLAs in JDS, they want 70-80 constituencies! Swaroop is new to politics- he doesn't hit the 'lottery' every day; Pritangowda"
Karnataka,Kannada Prabha,"If you have the strength, throw Yeddyurappa-Vijayendra out of the party: Renukacharya challenges Swapaka leaders..!"
Karnataka,Kannada Prabha,Hardik Pandya moved to Bangalore; Team India all-rounder will settle in Karnataka from now on!
Karnataka,Kannada Prabha,"'Man in dressing room blames India's defeat, Shreyas blames Iyer': Manoj Tiwari"
Karnataka,Kannada Prabha,England star player Ben Stokes farewell to international cricket: What did Sachin Tendulkar say?
Karnataka,Kannada Prabha,Shubman Gill to return to India's T20 squad?; Explosive prediction made by former Indian player!
Karnataka,Kannada Prabha,Sunil Gavaskar's message to Rohit Sharma on '2027 ODI World Cup' ahead of England ODI series!
Karnataka,Kannada Prabha,"Asian Games 2026: Harmanpreet Kaur-led Indian women's team announced, Shreyanka Patil placed!"
Karnataka,Kannada Prabha,"FIR filed against Punjab Kings star batsman Shashank Singh, family!"
Karnataka,TV9 Kannada,This is the statement given by the Energy Minister regarding the privatization of electricity
Karnataka,TV9 Kannada,"Orange alert for 5 districts tomorrow: Varunarbhata in Coastal, Malenad"
Karnataka,TV9 Kannada,MLA Pradeep Ishwar tears in front of former CM Siddaramaiah
Karnataka,TV9 Kannada,Congress demands impeachment motion against Minister Rajnath Singh
Karnataka,TV9 Kannada,Hescom officer who was absent from the meeting vs. M.B. Patil Garam
Karnataka,TV9 Kannada,"A flop at the cinema, but a record breaking movie on YouTube"
Karnataka,TV9 Kannada,Attempted murder of Anganwadi worker for preventing child marriage
Karnataka,TV9 Kannada,General Dheeraj Seth assumed office as the new Army Chief of India
Karnataka,TV9 Kannada,IND vs ENG: 6 left-arm batsmen: Here will be Team India playing 11
Karnataka,TV9 Kannada,Transfer of many IAS officers from the state government
Karnataka,TV9 Kannada,Krishnabhairegowda who was in awe of BBMP officials
Karnataka,TV9 Kannada,Why break a coconut before any auspicious work?
Karnataka,TV9 Kannada,Why is there more heat in Europe even though it has the same temperature?
Karnataka,TV9 Kannada,What happens if you look at a mobile phone while eating?
Karnataka,TV9 Kannada,Another price hike shock for the people of the state?
Karnataka,TV9 Kannada,KN said that he does not want to be a minister. King!
Karnataka,TV9 Kannada,Don't be afraid of SIR: Booker Prize winner Banu Mushtaq says courage
Karnataka,TV9 Kannada,HK Suresh swears in Dharamsthala that he did not cross vote!
Karnataka,TV9 Kannada,Dkeshi said that everyone should ensure that their names are in the voter list!
Karnataka,TV9 Kannada,Today is the deadline for footpath encroachment clearance in Bengaluru
Karnataka,TV9 Kannada,Voter List Revision: Drive to SIR from CM's House!
Karnataka,TV9 Kannada,Australian cricketer will play for Portugal!
Karnataka,TV9 Kannada,Former cricketer said that Team India is happy with the defeat
Karnataka,TV9 Kannada,Prince Yadav created history in the very first ball of the debut match
Karnataka,TV9 Kannada,Team India lost to Ireland to advance in WTC
Karnataka,TV9 Kannada,Women's T20 World Cup semi-final schedule announced
Karnataka,TV9 Kannada,South Africa winning against Bangladesh; India wins semi-final
Karnataka,TV9 Kannada,Three players from New Zealand announced their retirement on the same day
Karnataka,TV9 Kannada,Ireland achieved 2 historic victories in 24 hours..!
Karnataka,TV9 Kannada,If South Africa wins by how many runs will Team India be eliminated?
Karnataka,TV9 Kannada,PM Modi special prayer at Seychelles Ganapati Temple
Karnataka,TV9 Kannada,Sanju Samson makes his glorious debut
Karnataka,TV9 Kannada,Engaged actress Sharmila Mandre; Here are the beautiful photos
Karnataka,TV9 Kannada,Messi created a world record that no one else could
Karnataka,TV9 Kannada,The drained Halasuru lake gets a new touch: here are the photos
Karnataka,TV9 Kannada,Ranveer Singh accepted a new movie after the success of 'Dhurandhar 2'
Karnataka,TV9 Kannada,Pooja Hegde pair with Pawan Kalyan in 'OG' sequel?
Karnataka,TV9 Kannada,'Parashakti' team not paid; Allegation of Sudha Kongara
Karnataka,TV9 Kannada,Joo NTR's new movie poster created controversy
Karnataka,TV9 Kannada,School Children's International Film Festival; Do this to participate
Karnataka,TV9 Kannada,'I was cheated by Nityananda Swami': Director Teja
Karnataka,TV9 Kannada,Black Moon: A farmer's hand was cut due to firecrackers bursting near the mosque
Karnataka,TV9 Kannada,Bail application of accused Fayaz dismissed
Karnataka,TV9 Kannada,Recruitment of Section Controller Posts in RRB
Karnataka,TV9 Kannada,Confused about SIR? Here are the answers to your questions
Karnataka,TV9 Kannada,Are you sitting with a hibiscus in your ear?: Minister Krishnabhairegowda Garam
Karnataka,TV9 Kannada,What should you do when you wake up in the morning?
Karnataka,TV9 Kannada,How often should a pad be changed during periods?
Karnataka,TV9 Kannada,Are you always stressed? These simple practices bring peace of mind
Karnataka,TV9 Kannada,What happens if you stop drinking tea for a month?
Karnataka,TV9 Kannada,Never ignore these symptoms if you are constipated
Karnataka,TV9 Kannada,"Employment in EPIL; BE, BTech Graduates are eligible"
Karnataka,TV9 Kannada,Ram temple donation theft case; How were the rules broken?
Karnataka,TV9 Kannada,Amarnath Yatra begins; Do not take these items away!
Karnataka,TV9 Kannada,We will cut off the hands of those who block our water: Pakistan's indirect threat to Modi
Karnataka,TV9 Kannada,Isha Foundation modernized Bans Ghat crematorium in Bihar
Karnataka,TV9 Kannada,What time does the IND vs ENG series start? Live broadcast on which channel?
Karnataka,TV9 Kannada,Indian Women's Team announced for Asian Games
Karnataka,TV9 Kannada,2 strong teams kick out in the penalty shootout..!
Karnataka,TV9 Kannada,Team India landed in England for a series of 5 matches
Karnataka,TV9 Kannada,England out of WTC final race..!
Karnataka,TV9 Kannada,The house of the young man who ran away with his wife was destroyed: What is the Commissioner?
Karnataka,TV9 Kannada,Huge fire accident in Davanagere district hospital
Karnataka,TV9 Kannada,"Look, what a wonderful sight! Two leopards sitting on the same tree"
Karnataka,TV9 Kannada,No cross-voting: Belur BJP MLA Suresh Ane-Pramana
Karnataka,TV9 Kannada,Rainstorm that erupted in Karwar; Many roads are flooded!
Karnataka,TV9 Kannada,A huge network of land bomb and gun smuggling has been exposed in Uttara Kannada
Karnataka,TV9 Kannada,A woman who ran away with her husband's friend: a huge tragedy just miss!
Karnataka,TV9 Kannada,"Rape, murder of 3-year-old child; 65-year-old man sentenced to death"
Karnataka,TV9 Kannada,"Bangalore: Rs 25 crore. Valuable drugs seized, 17 peddlers arrested"
Karnataka,TV9 Kannada,Cinema robbery of Kerala gold merchant in Mangalore
Karnataka,TV9 Kannada,Biggest price cut ever on iPhone 17: Don't miss this offer
Karnataka,TV9 Kannada,Summer sale has started on Amazon
Karnataka,TV9 Kannada,Why prepaid SIM not working in Jammu and Kashmir?
Karnataka,TV9 Kannada,A new way forward for passenger safety at Kempegowda Airport
Karnataka,TV9 Kannada,Summer Sale on Amazon - Sasa Lele Sale on Flipkart
Karnataka,TV9 Kannada,Can you tell me how many holes are in this torn t-shirt?
Karnataka,TV9 Kannada,"A software engineer in Bangalore who spends Rs 71,000 per month"
Karnataka,TV9 Kannada,"Mother wears gold bangles for daughter's education, emotional post goes viral"
Karnataka,TV9 Kannada,"A man who revealed the dark side of his professional life, the post went viral"
Karnataka,TV9 Kannada,The company laid off the job within 15 days; Disgruntled employee
Karnataka,TV9 Kannada,Why celebrate World Social Media Day?
Karnataka,TV9 Kannada,Do not give these items as gifts
Karnataka,TV9 Kannada,'Trigraha Yoga' in July; These 5 zodiac signs will get a lot of wealth
Karnataka,TV9 Kannada,'Gajakesari Rajayoga' from the first week of July; Lucky for this zodiac sign
Karnataka,TV9 Kannada,Do you know why not to plant a pepper plant in front of the house?
Karnataka,TV9 Kannada,"Here is the forecast for the week of June 28 to July 4, 2026"
Karnataka,TV9 Kannada,"Today, these people benefit from their words!"
Karnataka,TV9 Kannada,Day Prediction: Grateful to get wealth from this Rashi today
Karnataka,TV9 Kannada,Transformational yoga for people of this sign; Good luck in the month of July
Karnataka,TV9 Kannada,Today is the holy day of celebrating Vatsavitri Vrat!
Karnataka,TV9 Kannada,"From now on, EVs will also be expensive in Karnataka! Here's the reason"
